year,month,day_of_week,day_type,mode_canonical,pax_daily
2018,12,Thursday,Normal Weekday,metro_tram,665400
2018,12,Thursday,School Holiday Weekday,metro_bus,190400
2018,12,Thursday,School Holiday Weekday,metro_train,373100
2018,12,Thursday,School Holiday Weekday,regional_bus,19700
2018,12,Thursday,School Holiday Weekday,regional_train,30850
2018,12,Thursday,School Holiday Weekday,metro_tram,385400
2018,12,Tuesday,Normal Weekday,metro_bus,382300
2018,12,Tuesday,Normal Weekday,metro_train,731950
2018,12,Tuesday,Normal Weekday,regional_bus,35450
2018,12,Tuesday,Normal Weekday,regional_train,51400
2018,12,Tuesday,Normal Weekday,metro_tram,688900
2018,12,Wednesday,Normal Weekday,metro_bus,376650
2018,12,Wednesday,Normal Weekday,metro_train,739550
2018,12,Wednesday,Normal Weekday,regional_bus,36000
2018,12,Wednesday,Normal Weekday,regional_train,52450
2018,12,Wednesday,Normal Weekday,metro_tram,692200
2019,1,Friday,School Holiday Weekday,metro_bus,267050
2019,1,Friday,School Holiday Weekday,metro_train,571400
2019,1,Friday,School Holiday Weekday,regional_bus,22500
2019,1,Friday,School Holiday Weekday,regional_train,42600
2019,1,Friday,School Holiday Weekday,metro_tram,546950
2019,1,Monday,School Holiday Weekday,metro_bus,303700
2019,1,Monday,School Holiday Weekday,metro_train,661500
2019,1,Monday,School Holiday Weekday,regional_bus,24350
2019,1,Monday,School Holiday Weekday,regional_train,48950
2019,1,Monday,School Holiday Weekday,metro_tram,583800
2019,1,Saturday,Weekend,metro_bus,172950
2019,1,Saturday,Weekend,metro_train,331950
2019,1,Saturday,Weekend,regional_bus,12150
2019,1,Saturday,Weekend,regional_train,21650
2019,1,Saturday,Weekend,metro_tram,392950
2019,1,Sunday,Weekend,metro_bus,118950
2019,1,Sunday,Weekend,metro_train,264800
2019,1,Sunday,Weekend,regional_bus,8000
2019,1,Sunday,Weekend,regional_train,18200
2019,1,Sunday,Weekend,metro_tram,317200
2019,1,Thursday,Normal Weekday,metro_bus,422050
2019,1,Thursday,Normal Weekday,metro_train,758700
2019,1,Thursday,Normal Weekday,regional_bus,37100
2019,1,Thursday,Normal Weekday,regional_train,47900
2019,1,Thursday,Normal Weekday,metro_tram,655150
2019,1,Thursday,School Holiday Weekday,metro_bus,303450
2019,1,Thursday,School Holiday Weekday,metro_train,608050
2019,1,Thursday,School Holiday Weekday,regional_bus,25450
2019,1,Thursday,School Holiday Weekday,regional_train,46200
2019,1,Thursday,School Holiday Weekday,metro_tram,592600
2019,1,Tuesday,School Holiday Weekday,metro_bus,324500
2019,1,Tuesday,School Holiday Weekday,metro_train,683100
2019,1,Tuesday,School Holiday Weekday,regional_bus,25450
2019,1,Tuesday,School Holiday Weekday,regional_train,50050
2019,1,Tuesday,School Holiday Weekday,metro_tram,604700
2019,1,Wednesday,Normal Weekday,metro_bus,361500
2019,1,Wednesday,Normal Weekday,metro_train,724000
2019,1,Wednesday,Normal Weekday,regional_bus,29300
2019,1,Wednesday,Normal Weekday,regional_train,53050
2019,1,Wednesday,Normal Weekday,metro_tram,592150
2019,1,Wednesday,School Holiday Weekday,metro_bus,302450
2019,1,Wednesday,School Holiday Weekday,metro_train,621700
2019,1,Wednesday,School Holiday Weekday,regional_bus,25200
2019,1,Wednesday,School Holiday Weekday,regional_train,47300
2019,1,Wednesday,School Holiday Weekday,metro_tram,603250
2019,2,Friday,Normal Weekday,metro_bus,432850
2019,2,Friday,Normal Weekday,metro_train,819200
2019,2,Friday,Normal Weekday,regional_bus,43250
2019,2,Friday,Normal Weekday,regional_train,58250
2019,2,Friday,Normal Weekday,metro_tram,665950
2019,2,Monday,Normal Weekday,metro_bus,436150
2019,2,Monday,Normal Weekday,metro_train,785750
2019,2,Monday,Normal Weekday,regional_bus,42700
2019,2,Monday,Normal Weekday,regional_train,57200
2019,2,Monday,Normal Weekday,metro_tram,614650
2019,2,Saturday,Weekend,metro_bus,187950
2019,2,Saturday,Weekend,metro_train,389400
2019,2,Saturday,Weekend,regional_bus,15700
2019,2,Saturday,Weekend,regional_train,27950
2019,2,Saturday,Weekend,metro_tram,492550
2019,2,Sunday,Weekend,metro_bus,123800
2019,2,Sunday,Weekend,metro_train,303350
2019,2,Sunday,Weekend,regional_bus,9850
2019,2,Sunday,Weekend,regional_train,23700
2019,2,Sunday,Weekend,metro_tram,393300
2019,2,Thursday,Normal Weekday,metro_bus,451100
2019,2,Thursday,Normal Weekday,metro_train,829350
2019,2,Thursday,Normal Weekday,regional_bus,44350
2019,2,Thursday,Normal Weekday,regional_train,59700
2019,2,Thursday,Normal Weekday,metro_tram,656450
2019,2,Tuesday,Normal Weekday,metro_bus,443550
2019,2,Tuesday,Normal Weekday,metro_train,816000
2019,2,Tuesday,Normal Weekday,regional_bus,43700
2019,2,Tuesday,Normal Weekday,regional_train,59650
2019,2,Tuesday,Normal Weekday,metro_tram,642400
2019,2,Wednesday,Normal Weekday,metro_bus,451000
2019,2,Wednesday,Normal Weekday,metro_train,821600
2019,2,Wednesday,Normal Weekday,regional_bus,44000
2019,2,Wednesday,Normal Weekday,regional_train,60250
2019,2,Wednesday,Normal Weekday,metro_tram,655950
2019,3,Friday,Normal Weekday,metro_bus,473250
2019,3,Friday,Normal Weekday,metro_train,875950
2019,3,Friday,Normal Weekday,regional_bus,43500
2019,3,Friday,Normal Weekday,regional_train,63550
2019,3,Friday,Normal Weekday,metro_tram,714200
2019,3,Monday,Normal Weekday,metro_bus,485150
2019,3,Monday,Normal Weekday,metro_train,858500
2019,3,Monday,Normal Weekday,regional_bus,43100
2019,3,Monday,Normal Weekday,regional_train,60050
2019,3,Monday,Normal Weekday,metro_tram,675100
2019,3,Saturday,Weekend,metro_bus,215650
2019,3,Saturday,Weekend,metro_train,353800
2019,3,Saturday,Weekend,regional_bus,16600
2019,3,Saturday,Weekend,regional_train,31000
2019,3,Saturday,Weekend,metro_tram,545100
2019,3,Sunday,Weekend,metro_bus,138800
2019,3,Sunday,Weekend,metro_train,256300
2019,3,Sunday,Weekend,regional_bus,10500
2019,3,Sunday,Weekend,regional_train,22850
2019,3,Sunday,Weekend,metro_tram,418750
2019,3,Thursday,Normal Weekday,metro_bus,503750
2019,3,Thursday,Normal Weekday,metro_train,927650
2019,3,Thursday,Normal Weekday,regional_bus,46900
2019,3,Thursday,Normal Weekday,regional_train,64500
2019,3,Thursday,Normal Weekday,metro_tram,721900
2019,3,Tuesday,Normal Weekday,metro_bus,496500
2019,3,Tuesday,Normal Weekday,metro_train,892850
2019,3,Tuesday,Normal Weekday,regional_bus,45250
2019,3,Tuesday,Normal Weekday,regional_train,63300
2019,3,Tuesday,Normal Weekday,metro_tram,700650
2019,3,Wednesday,Normal Weekday,metro_bus,498900
2019,3,Wednesday,Normal Weekday,metro_train,884500
2019,3,Wednesday,Normal Weekday,regional_bus,45550
2019,3,Wednesday,Normal Weekday,regional_train,64450
2019,3,Wednesday,Normal Weekday,metro_tram,713900
2019,4,Friday,Normal Weekday,metro_bus,408950
2019,4,Friday,Normal Weekday,metro_train,753100
2019,4,Friday,Normal Weekday,regional_bus,37350
2019,4,Friday,Normal Weekday,regional_train,54900
2019,4,Friday,Normal Weekday,metro_tram,656500
2019,4,Friday,School Holiday Weekday,metro_bus,392300
2019,4,Friday,School Holiday Weekday,metro_train,809400
2019,4,Friday,School Holiday Weekday,regional_bus,30600
2019,4,Friday,School Holiday Weekday,regional_train,61550
2019,4,Friday,School Holiday Weekday,metro_tram,731000
2019,4,Monday,Normal Weekday,metro_bus,461100
2019,4,Monday,Normal Weekday,metro_train,815250
2019,4,Monday,Normal Weekday,regional_bus,43300
2019,4,Monday,Normal Weekday,regional_train,56800
2019,4,Monday,Normal Weekday,metro_tram,640150
2019,4,Monday,School Holiday Weekday,metro_bus,381950
2019,4,Monday,School Holiday Weekday,metro_train,722450
2019,4,Monday,School Holiday Weekday,regional_bus,27900
2019,4,Monday,School Holiday Weekday,regional_train,56100
2019,4,Monday,School Holiday Weekday,metro_tram,653500
2019,4,Saturday,Weekend,metro_bus,208500
2019,4,Saturday,Weekend,metro_train,347400
2019,4,Saturday,Weekend,regional_bus,14850
2019,4,Saturday,Weekend,regional_train,30050
2019,4,Saturday,Weekend,metro_tram,531850
2019,4,Sunday,Weekend,metro_bus,133950
2019,4,Sunday,Weekend,metro_train,245600
2019,4,Sunday,Weekend,regional_bus,9450
2019,4,Sunday,Weekend,regional_train,22800
2019,4,Sunday,Weekend,metro_tram,393950
2019,4,Thursday,Normal Weekday,metro_bus,485500
2019,4,Thursday,Normal Weekday,metro_train,850050
2019,4,Thursday,Normal Weekday,regional_bus,44300
2019,4,Thursday,Normal Weekday,regional_train,51800
2019,4,Thursday,Normal Weekday,metro_tram,705850
2019,4,Thursday,School Holiday Weekday,metro_bus,401100
2019,4,Thursday,School Holiday Weekday,metro_train,746900
2019,4,Thursday,School Holiday Weekday,regional_bus,30200
2019,4,Thursday,School Holiday Weekday,regional_train,48700
2019,4,Thursday,School Holiday Weekday,metro_tram,703200
2019,4,Tuesday,Normal Weekday,metro_bus,448100
2019,4,Tuesday,Normal Weekday,metro_train,778500
2019,4,Tuesday,Normal Weekday,regional_bus,43200
2019,4,Tuesday,Normal Weekday,regional_train,54050
2019,4,Tuesday,Normal Weekday,metro_tram,642050
2019,4,Tuesday,School Holiday Weekday,metro_bus,392200
2019,4,Tuesday,School Holiday Weekday,metro_train,750650
2019,4,Tuesday,School Holiday Weekday,regional_bus,28250
2019,4,Tuesday,School Holiday Weekday,regional_train,48000
2019,4,Tuesday,School Holiday Weekday,metro_tram,700100
2019,4,Wednesday,Normal Weekday,metro_bus,446050
2019,4,Wednesday,Normal Weekday,metro_train,803600
2019,4,Wednesday,Normal Weekday,regional_bus,41900
2019,4,Wednesday,Normal Weekday,regional_train,59050
2019,4,Wednesday,Normal Weekday,metro_tram,658600
2019,4,Wednesday,School Holiday Weekday,metro_bus,395350
2019,4,Wednesday,School Holiday Weekday,metro_train,753400
2019,4,Wednesday,School Holiday Weekday,regional_bus,28850
2019,4,Wednesday,School Holiday Weekday,regional_train,49200
2019,4,Wednesday,School Holiday Weekday,metro_tram,697550
2019,5,Friday,Normal Weekday,metro_bus,451600
2019,5,Friday,Normal Weekday,metro_train,833550
2019,5,Friday,Normal Weekday,regional_bus,39700
2019,5,Friday,Normal Weekday,regional_train,62050
2019,5,Friday,Normal Weekday,metro_tram,673150
2019,5,Monday,Normal Weekday,metro_bus,456500
2019,5,Monday,Normal Weekday,metro_train,799800
2019,5,Monday,Normal Weekday,regional_bus,40050
2019,5,Monday,Normal Weekday,regional_train,59000
2019,5,Monday,Normal Weekday,metro_tram,622150
2019,5,Saturday,Weekend,metro_bus,209050
2019,5,Saturday,Weekend,metro_train,420300
2019,5,Saturday,Weekend,regional_bus,14150
2019,5,Saturday,Weekend,regional_train,34800
2019,5,Saturday,Weekend,metro_tram,465700
2019,5,Sunday,Weekend,metro_bus,126600
2019,5,Sunday,Weekend,metro_train,300850
2019,5,Sunday,Weekend,regional_bus,8800
2019,5,Sunday,Weekend,regional_train,25350
2019,5,Sunday,Weekend,metro_tram,348400
2019,5,Thursday,Normal Weekday,metro_bus,476350
2019,5,Thursday,Normal Weekday,metro_train,835150
2019,5,Thursday,Normal Weekday,regional_bus,42850
2019,5,Thursday,Normal Weekday,regional_train,61800
2019,5,Thursday,Normal Weekday,metro_tram,671950
2019,5,Tuesday,Normal Weekday,metro_bus,477400
2019,5,Tuesday,Normal Weekday,metro_train,840550
2019,5,Tuesday,Normal Weekday,regional_bus,41700
2019,5,Tuesday,Normal Weekday,regional_train,61450
2019,5,Tuesday,Normal Weekday,metro_tram,652850
2019,5,Wednesday,Normal Weekday,metro_bus,472800
2019,5,Wednesday,Normal Weekday,metro_train,831700
2019,5,Wednesday,Normal Weekday,regional_bus,41700
2019,5,Wednesday,Normal Weekday,regional_train,62050
2019,5,Wednesday,Normal Weekday,metro_tram,665800
2019,6,Friday,Normal Weekday,metro_bus,408550
2019,6,Friday,Normal Weekday,metro_train,795200
2019,6,Friday,Normal Weekday,regional_bus,37800
2019,6,Friday,Normal Weekday,regional_train,59750
2019,6,Friday,Normal Weekday,metro_tram,632350
2019,6,Monday,Normal Weekday,metro_bus,400650
2019,6,Monday,Normal Weekday,metro_train,745100
2019,6,Monday,Normal Weekday,regional_bus,36700
2019,6,Monday,Normal Weekday,regional_train,54350
2019,6,Monday,Normal Weekday,metro_tram,582500
2019,6,Saturday,Weekend,metro_bus,175750
2019,6,Saturday,Weekend,metro_train,357500
2019,6,Saturday,Weekend,regional_bus,13850
2019,6,Saturday,Weekend,regional_train,28150
2019,6,Saturday,Weekend,metro_tram,362800
2019,6,Sunday,Weekend,metro_bus,125600
2019,6,Sunday,Weekend,metro_train,268950
2019,6,Sunday,Weekend,regional_bus,9000
2019,6,Sunday,Weekend,regional_train,21550
2019,6,Sunday,Weekend,metro_tram,277150
2019,6,Thursday,Normal Weekday,metro_bus,425250
2019,6,Thursday,Normal Weekday,metro_train,786600
2019,6,Thursday,Normal Weekday,regional_bus,40100
2019,6,Thursday,Normal Weekday,regional_train,56950
2019,6,Thursday,Normal Weekday,metro_tram,615900
2019,6,Tuesday,Normal Weekday,metro_bus,422150
2019,6,Tuesday,Normal Weekday,metro_train,776500
2019,6,Tuesday,Normal Weekday,regional_bus,39950
2019,6,Tuesday,Normal Weekday,regional_train,57050
2019,6,Tuesday,Normal Weekday,metro_tram,605700
2019,6,Wednesday,Normal Weekday,metro_bus,414050
2019,6,Wednesday,Normal Weekday,metro_train,771100
2019,6,Wednesday,Normal Weekday,regional_bus,38200
2019,6,Wednesday,Normal Weekday,regional_train,56900
2019,6,Wednesday,Normal Weekday,metro_tram,605800
2019,7,Friday,Normal Weekday,metro_bus,438450
2019,7,Friday,Normal Weekday,metro_train,810350
2019,7,Friday,Normal Weekday,regional_bus,42800
2019,7,Friday,Normal Weekday,regional_train,61900
2019,7,Friday,Normal Weekday,metro_tram,635000
2019,7,Friday,School Holiday Weekday,metro_bus,330100
2019,7,Friday,School Holiday Weekday,metro_train,715550
2019,7,Friday,School Holiday Weekday,regional_bus,26800
2019,7,Friday,School Holiday Weekday,regional_train,53400
2019,7,Friday,School Holiday Weekday,metro_tram,612500
2019,7,Monday,Normal Weekday,metro_bus,438800
2019,7,Monday,Normal Weekday,metro_train,760150
2019,7,Monday,Normal Weekday,regional_bus,41250
2019,7,Monday,Normal Weekday,regional_train,56850
2019,7,Monday,Normal Weekday,metro_tram,603600
2019,7,Monday,School Holiday Weekday,metro_bus,332100
2019,7,Monday,School Holiday Weekday,metro_train,676350
2019,7,Monday,School Holiday Weekday,regional_bus,26050
2019,7,Monday,School Holiday Weekday,regional_train,49900
2019,7,Monday,School Holiday Weekday,metro_tram,579950
2019,7,Saturday,Weekend,metro_bus,173150
2019,7,Saturday,Weekend,metro_train,372850
2019,7,Saturday,Weekend,regional_bus,14150
2019,7,Saturday,Weekend,regional_train,29150
2019,7,Saturday,Weekend,metro_tram,383850
2019,7,Sunday,Weekend,metro_bus,128650
2019,7,Sunday,Weekend,metro_train,270650
2019,7,Sunday,Weekend,regional_bus,8900
2019,7,Sunday,Weekend,regional_train,22100
2019,7,Sunday,Weekend,metro_tram,277800
2019,7,Thursday,Normal Weekday,metro_bus,455700
2019,7,Thursday,Normal Weekday,metro_train,789050
2019,7,Thursday,Normal Weekday,regional_bus,44350
2019,7,Thursday,Normal Weekday,regional_train,60000
2019,7,Thursday,Normal Weekday,metro_tram,631850
2019,7,Thursday,School Holiday Weekday,metro_bus,341650
2019,7,Thursday,School Holiday Weekday,metro_train,694200
2019,7,Thursday,School Holiday Weekday,regional_bus,27500
2019,7,Thursday,School Holiday Weekday,regional_train,52550
2019,7,Thursday,School Holiday Weekday,metro_tram,604750
2019,7,Tuesday,Normal Weekday,metro_bus,449950
2019,7,Tuesday,Normal Weekday,metro_train,788900
2019,7,Tuesday,Normal Weekday,regional_bus,42900
2019,7,Tuesday,Normal Weekday,regional_train,59450
2019,7,Tuesday,Normal Weekday,metro_tram,623200
2019,7,Tuesday,School Holiday Weekday,metro_bus,342550
2019,7,Tuesday,School Holiday Weekday,metro_train,700350
2019,7,Tuesday,School Holiday Weekday,regional_bus,27900
2019,7,Tuesday,School Holiday Weekday,regional_train,52150
2019,7,Tuesday,School Holiday Weekday,metro_tram,598950
2019,7,Wednesday,Normal Weekday,metro_bus,458500
2019,7,Wednesday,Normal Weekday,metro_train,795700
2019,7,Wednesday,Normal Weekday,regional_bus,43650
2019,7,Wednesday,Normal Weekday,regional_train,59900
2019,7,Wednesday,Normal Weekday,metro_tram,637650
2019,7,Wednesday,School Holiday Weekday,metro_bus,343650
2019,7,Wednesday,School Holiday Weekday,metro_train,701200
2019,7,Wednesday,School Holiday Weekday,regional_bus,27900
2019,7,Wednesday,School Holiday Weekday,regional_train,52650
2019,7,Wednesday,School Holiday Weekday,metro_tram,609350
2019,8,Friday,Normal Weekday,metro_bus,435850
2019,8,Friday,Normal Weekday,metro_train,840500
2019,8,Friday,Normal Weekday,regional_bus,40800
2019,8,Friday,Normal Weekday,regional_train,61700
2019,8,Friday,Normal Weekday,metro_tram,645150
2019,8,Monday,Normal Weekday,metro_bus,447450
2019,8,Monday,Normal Weekday,metro_train,798600
2019,8,Monday,Normal Weekday,regional_bus,42250
2019,8,Monday,Normal Weekday,regional_train,58600
2019,8,Monday,Normal Weekday,metro_tram,638200
2019,8,Saturday,Weekend,metro_bus,185850
2019,8,Saturday,Weekend,metro_train,394950
2019,8,Saturday,Weekend,regional_bus,15000
2019,8,Saturday,Weekend,regional_train,31950
2019,8,Saturday,Weekend,metro_tram,388350
2019,8,Sunday,Weekend,metro_bus,146450
2019,8,Sunday,Weekend,metro_train,326550
2019,8,Sunday,Weekend,regional_bus,9300
2019,8,Sunday,Weekend,regional_train,26900
2019,8,Sunday,Weekend,metro_tram,289950
2019,8,Thursday,Normal Weekday,metro_bus,464850
2019,8,Thursday,Normal Weekday,metro_train,841150
2019,8,Thursday,Normal Weekday,regional_bus,44400
2019,8,Thursday,Normal Weekday,regional_train,61250
2019,8,Thursday,Normal Weekday,metro_tram,677850
2019,8,Tuesday,Normal Weekday,metro_bus,460550
2019,8,Tuesday,Normal Weekday,metro_train,832300
2019,8,Tuesday,Normal Weekday,regional_bus,44200
2019,8,Tuesday,Normal Weekday,regional_train,61100
2019,8,Tuesday,Normal Weekday,metro_tram,659750
2019,8,Wednesday,Normal Weekday,metro_bus,458650
2019,8,Wednesday,Normal Weekday,metro_train,832050
2019,8,Wednesday,Normal Weekday,regional_bus,44100
2019,8,Wednesday,Normal Weekday,regional_train,61800
2019,8,Wednesday,Normal Weekday,metro_tram,667650
2019,9,Friday,Normal Weekday,metro_bus,440450
2019,9,Friday,Normal Weekday,metro_train,905250
2019,9,Friday,Normal Weekday,regional_bus,42250
2019,9,Friday,Normal Weekday,regional_train,66550
2019,9,Friday,Normal Weekday,metro_tram,674650
2019,9,Monday,Normal Weekday,metro_bus,433100
2019,9,Monday,Normal Weekday,metro_train,784000
